rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood
7585,6600,2.0,2,1550,4,12.0,33,1,0,0,0,0,0,0,0,Midtown East
3415,6250,3.0,3,1800,2,2.0,92,0,0,0,0,0,0,0,0,Upper West Side
465,13750,3.0,3,1683,1,6.0,89,1,0,1,0,0,1,0,0,Upper West Side
10037,2870,0.0,1,585,2,4.0,120,1,0,0,0,0,0,0,0,Financial District
2499,13500,2.0,2,1612,3,39.0,11,0,0,0,0,0,0,0,0,Flatiron
4149,12000,3.0,2,1949,8,32.0,9,0,0,0,1,1,0,0,0,Upper West Side
3270,8000,2.0,2,1100,5,22.0,30,0,0,0,0,0,0,0,0,Midtown East
8076,6000,1.0,1,1200,1,6.0,106,0,1,0,0,1,0,0,1,Soho
905,7900,2.0,2,1324,8,7.0,1,1,0,0,0,0,0,0,0,Midtown West
4291,4800,2.0,2,1100,6,6.0,59,0,0,0,0,0,0,1,0,Upper East Side
4763,3810,1.0,1,707,4,12.0,28,1,0,0,0,0,0,0,0,Upper West Side
160,4500,0.0,1,500,6,1.0,116,0,1,1,0,0,1,0,0,Greenwich Village
5184,4500,2.0,1,900,43,14.0,14,1,0,0,0,0,0,0,0,Upper East Side
9237,3125,0.0,1,627,2,18.0,120,1,0,0,0,0,0,0,0,Financial District
8080,2150,0.0,1,500,3,11.0,86,0,0,0,0,0,1,0,0,Financial District
10390,4000,1.0,1,868,2,7.0,58,0,0,0,1,1,1,0,0,Midtown East
4586,2350,0.0,1,400,1,2.0,101,0,1,0,1,1,0,0,1,Upper East Side
1949,2495,0.0,1,450,2,5.0,116,0,0,0,0,0,1,0,0,Chelsea
4462,3410,1.0,1,788,7,11.0,29,1,0,0,0,0,0,0,0,Upper West Side
8292,4665,1.0,1,941,7,14.0,39,1,1,0,1,1,1,0,1,Midtown East
1417,3900,1.0,1,682,15,30.0,43,1,0,0,0,0,0,0,0,Midtown East
5194,5735,2.0,2,1115,4,4.0,28,1,0,0,0,0,0,0,0,Upper West Side
9872,2385,2.0,1,800,9,5.0,106,1,0,0,0,0,0,0,0,Upper East Side
3038,10500,2.0,2,1625,2,6.0,75,1,0,0,0,0,0,0,0,Central Park South
9548,3055,0.0,1,578,4,22.0,47,1,0,0,0,0,0,0,0,Financial District
7457,3000,0.0,1,640,5,46.0,13,0,1,0,1,1,0,0,1,Midtown South
5195,4865,1.0,1,729,2,16.0,13,1,0,0,0,1,1,0,0,Flatiron
1807,4500,1.0,1,1100,1,6.0,180,0,0,0,1,0,0,0,0,Financial District
1073,3000,0.0,1,573,11,9.0,31,0,0,0,1,1,0,0,0,Upper East Side
3528,4395,1.0,1,800,4,6.0,7,1,0,0,0,0,0,0,0,Upper West Side
9315,3400,1.0,1,760,12,7.0,27,0,1,0,1,1,0,0,1,Midtown East
8121,2700,1.0,1,750,1,5.0,9,1,1,0,1,0,0,0,0,East Harlem
11070,4700,1.0,1,708,2,47.0,6,0,0,0,0,0,0,0,0,Financial District
9935,3600,1.0,1,768,2,3.0,26,0,0,1,1,1,0,0,1,Battery Park City
2615,3500,1.0,1,750,7,29.0,49,0,0,0,0,0,1,0,0,Midtown East
4939,3975,1.0,1,741,1,12.0,29,0,0,1,0,0,0,0,0,Upper East Side
5025,3525,1.0,1,633,2,26.0,41,1,0,0,1,1,0,0,1,Upper East Side
6146,1900,1.0,1,650,5,5.0,94,0,0,0,0,0,0,0,0,Washington Heights
9494,6150,3.0,2,1126,10,9.0,29,1,0,0,0,0,0,0,0,Midtown West
4929,4395,2.0,1,1000,4,2.0,76,0,1,0,1,1,0,0,0,East Village
10045,3345,3.0,1,1500,3,2.0,94,1,0,0,0,0,0,0,0,Washington Heights
6154,4695,3.0,1,800,2,10.0,116,0,0,0,0,0,0,0,0,Financial District
9173,3500,1.0,1,707,12,10.0,27,0,0,0,0,0,0,0,0,Midtown East
9669,5995,2.0,2,1500,3,8.0,89,0,0,0,0,0,0,0,0,Midtown East
8138,5400,1.0,1,714,1,6.0,1,0,0,0,0,0,0,0,0,Chelsea
2625,2670,0.0,1,265,9,3.0,0,1,0,0,0,0,0,0,0,Midtown East
3623,5850,1.0,1,1100,2,37.0,30,0,0,0,0,0,0,0,0,Midtown
469,5800,2.0,1,1031,1,2.0,19,0,0,0,0,0,0,0,0,Midtown West
1853,16500,2.0,2,1766,3,8.0,116,0,0,0,0,0,0,0,0,Flatiron
10387,7115,2.0,2,1413,5,15.0,17,1,0,0,0,0,0,0,0,Upper West Side
4998,11500,3.0,2,2200,4,8.0,96,0,1,0,1,1,1,0,1,Tribeca
7060,2695,0.0,1,375,4,21.0,108,1,0,0,0,0,0,0,0,Financial District
2911,3430,1.0,1,900,6,4.0,53,1,0,0,0,0,0,0,0,Upper West Side
3303,3695,1.0,1,785,3,40.0,11,0,0,0,0,1,0,0,0,Upper East Side
6255,2700,0.0,1,525,11,3.0,12,1,0,0,0,0,0,0,0,Upper East Side
8070,6700,3.0,2,1355,15,13.0,60,0,0,0,0,0,0,0,0,Upper East Side
10351,2910,1.0,1,800,10,23.0,4,1,0,0,1,1,0,0,0,Long Island City
5,1875,0.0,1,450,3,5.0,116,0,0,0,1,0,0,0,0,Midtown West
6683,2925,0.0,1,580,6,12.0,33,1,0,0,0,0,0,0,0,Battery Park City
4705,9200,2.0,2,1500,2,4.0,106,0,0,1,0,0,1,0,0,Greenwich Village
3908,2600,1.0,1,600,9,2.0,96,0,0,0,0,0,0,0,0,Upper East Side
6965,8150,1.0,1,860,8,10.0,7,0,0,1,1,1,1,0,0,West Village
3776,3365,1.0,1,614,6,3.0,14,1,0,0,0,0,0,0,0,Midtown West
180,2750,1.0,1,1236,4,1.0,6,0,0,0,0,0,0,0,0,Central Harlem
4765,3250,1.0,1,722,12,7.0,32,0,0,0,1,1,0,0,1,Midtown East
8149,2950,0.0,1,600,4,8.0,85,0,0,0,0,0,0,0,0,Midtown East
11349,4500,1.0,1,850,2,6.0,30,0,0,0,0,0,0,0,0,Upper East Side
9564,4375,1.0,1,693,2,6.0,8,0,1,0,1,1,0,1,1,East Village
303,6995,2.0,2,1446,3,35.0,11,0,1,0,1,1,1,0,1,Midtown South
11127,3500,1.0,1,700,11,9.0,31,0,0,0,1,1,1,0,0,Upper East Side
5007,2500,0.0,1,550,1,3.0,54,0,0,1,1,0,1,0,0,Midtown East
304,4995,1.0,1,850,1,4.0,77,0,1,0,1,1,1,0,0,Chelsea
3003,6995,2.0,2,1350,6,4.0,104,0,0,0,0,0,0,0,0,Chelsea
7809,6800,1.0,1,800,2,8.0,121,0,0,0,0,0,0,0,0,West Village
9851,4950,1.0,1,810,2,14.0,30,0,0,0,0,0,0,0,0,Flatiron
9591,3800,2.0,1,700,4,3.0,116,0,0,0,0,0,0,0,0,West Village
9231,4273,1.0,1,723,9,7.0,9,1,0,0,0,0,0,0,0,Midtown West
10970,10000,3.0,3,1770,5,10.0,10,0,0,0,0,0,0,0,0,Upper West Side
3772,2825,0.0,1,505,2,23.0,41,1,0,1,0,0,0,0,0,Upper East Side
4042,2575,1.0,1,600,4,9.0,8,1,0,0,0,0,0,0,0,East Harlem
10167,7865,3.0,2,1421,4,5.0,28,1,0,0,0,0,0,0,0,Upper West Side
7002,3210,0.0,1,576,5,10.0,44,1,0,0,0,0,0,0,0,Midtown East
6976,3150,1.0,1,700,12,12.0,27,0,0,0,0,0,0,0,0,Midtown East
4808,8400,2.0,2,1447,5,7.0,2,0,0,0,0,0,0,0,0,Midtown East
913,3300,2.0,1,900,1,3.0,86,0,0,0,0,0,0,0,0,Midtown West
7150,5295,2.0,2,1015,8,18.0,29,0,0,0,1,1,0,0,1,Upper East Side
3649,6995,1.0,1,1000,1,6.0,109,0,0,0,0,0,0,0,0,West Village
4697,12000,2.0,2,2300,2,6.0,109,0,0,0,0,0,0,0,0,Chelsea
6182,2600,0.0,1,525,5,2.0,101,0,0,0,0,0,0,0,0,Upper East Side
8973,6200,4.0,2,1500,4,1.0,116,1,0,0,0,0,0,0,0,Upper West Side
9983,3895,0.0,1,474,5,3.0,13,1,0,0,0,0,0,0,0,West Village
9144,2695,1.0,1,750,3,5.0,90,0,0,0,0,0,0,0,0,Upper West Side
6897,2695,0.0,1,440,3,19.0,37,0,0,0,1,1,0,0,1,Midtown
5328,3195,1.0,1,625,4,3.0,30,0,1,0,1,1,1,0,1,Battery Park City
10754,12500,2.0,2,1994,1,1.0,14,0,0,0,1,0,0,0,0,Chelsea
9963,3150,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East
2910,3800,1.0,1,700,10,9.0,9,1,0,1,0,0,1,0,0,Gramercy Park
3112,10400,2.0,2,1260,3,36.0,11,1,0,0,0,0,0,0,0,Flatiron
573,5454,2.0,2,1200,1,18.0,51,1,0,0,0,0,0,0,0,Midtown West
11321,3400,1.0,1,795,0,26.0,48,1,0,0,1,1,0,0,0,Midtown
7392,3395,1.0,1,775,4,3.0,106,1,0,0,0,0,0,0,0,Upper East Side
4357,3525,1.0,1,642,4,15.0,18,1,0,0,1,1,0,1,1,Upper West Side
1875,2295,1.0,1,585,6,2.0,96,0,0,0,0,0,0,0,0,East Village
3030,2600,0.0,1,513,2,19.0,31,0,0,0,1,1,1,1,1,Upper West Side
8798,4700,2.0,2,1000,4,7.0,30,0,1,0,1,1,1,0,1,Midtown South
7659,3350,1.0,1,667,2,14.0,9,1,0,0,0,0,0,0,0,Midtown West
2779,7350,2.0,2,1090,2,30.0,17,1,0,0,0,0,0,0,0,Flatiron
4453,3100,1.0,1,750,3,3.0,90,0,0,0,0,0,0,0,0,Upper West Side
4195,6840,3.0,2,1285,7,10.0,33,1,0,0,1,0,0,0,1,Battery Park City
121,7300,2.0,2,1333,43,18.0,8,0,0,0,0,0,0,0,0,Upper West Side
4058,2700,1.0,1,700,6,2.0,101,0,0,0,0,0,0,0,0,Upper East Side
6406,3495,2.0,1,1000,4,1.0,91,0,0,0,0,0,0,0,0,Upper West Side
7552,7800,3.0,2,1425,3,9.0,54,0,1,0,1,1,1,0,1,Upper East Side
6181,2750,0.0,1,500,3,4.0,28,0,0,0,1,1,1,0,0,Midtown East
5436,16900,2.0,2,1599,2,27.0,56,0,0,1,1,1,1,0,1,Upper West Side
8609,5975,2.0,2,1224,1,19.0,19,1,0,0,0,0,0,0,0,Midtown West
3196,6115,2.0,2,1030,7,3.0,5,1,0,0,0,0,0,0,0,Chelsea
1201,6045,1.0,1,747,3,35.0,6,1,0,0,0,0,0,0,0,Chelsea
5153,3020,3.0,2,1774,4,1.0,8,0,0,0,0,0,1,0,0,Washington Heights
1042,2895,0.0,1,495,2,12.0,85,1,0,0,0,0,0,0,0,Financial District
7398,3500,0.0,1,615,2,29.0,38,0,0,0,0,0,0,0,0,Midtown West
943,10000,2.0,2,1508,1,8.0,89,0,0,0,1,1,1,0,0,Upper East Side
8255,1500,0.0,1,639,3,5.0,106,0,0,0,0,0,0,0,0,East Harlem
1414,6900,1.0,1,980,2,12.0,75,0,0,0,0,0,0,0,0,Central Park South
1881,3800,1.0,1,650,6,20.0,8,0,0,0,0,0,0,1,0,Midtown East
7272,5100,2.0,2,1012,12,12.0,32,0,0,0,0,0,0,0,0,Midtown East
477,15000,3.0,3,2300,4,5.0,111,0,1,0,1,1,0,0,0,Chelsea
10972,3195,2.0,1,800,8,1.0,115,0,0,0,0,0,0,0,0,Midtown West
3518,12495,3.0,3,1847,4,19.0,7,1,0,0,0,0,0,0,0,Upper West Side
1182,8995,2.0,2,1600,3,9.0,91,0,0,0,0,0,0,0,0,Central Park South
891,3250,0.0,1,726,1,4.0,76,0,0,1,0,0,1,0,0,Financial District
4824,4360,1.0,1,704,3,8.0,54,1,0,0,0,0,0,0,0,Upper East Side
7504,3095,0.0,1,520,4,6.0,19,1,0,0,0,0,0,0,0,Upper East Side
5908,2995,1.0,1,600,8,1.0,96,0,0,0,1,1,0,0,1,East Village
896,3650,1.0,1,700,13,16.0,9,1,0,0,0,0,0,0,0,Midtown West
3943,2900,0.0,1,549,7,16.0,16,0,0,0,0,0,0,0,0,Upper West Side
4876,4000,1.0,1,750,3,32.0,31,0,0,0,1,1,0,0,0,Midtown East
8365,4047,1.0,1,659,1,2.0,29,1,0,0,0,0,0,0,0,Chelsea
5152,4200,1.0,1,950,1,2.0,76,0,0,1,1,0,0,0,0,Midtown West
3432,18000,3.0,2,2316,5,7.0,102,1,0,0,0,0,0,0,0,Upper East Side
10150,3595,2.0,2,1068,3,8.0,12,1,0,0,0,0,0,0,0,Central Harlem
10956,14950,3.0,2,2200,3,7.0,1,0,0,0,0,0,0,0,0,Lower East Side
7723,8500,2.0,2,1322,5,9.0,84,0,0,1,0,1,0,0,0,Upper West Side
10313,5000,3.0,2,1200,3,12.0,96,0,0,0,0,0,0,0,0,Midtown South
8988,10905,3.0,2,1400,6,30.0,6,1,0,0,0,0,0,0,0,Upper West Side
8597,3695,1.0,1,520,2,17.0,29,1,1,0,1,1,0,0,0,Upper East Side
8068,4355,1.0,1,821,6,11.0,14,1,0,0,0,0,0,0,0,Upper West Side
9277,14900,2.0,2,1600,2,33.0,56,0,1,1,1,1,1,0,1,Upper West Side
11193,5050,0.0,1,885,3,9.0,52,1,0,0,0,0,0,0,0,Tribeca
2655,3395,1.0,1,700,10,26.0,4,1,0,0,0,1,0,0,0,Long Island City
3918,5500,2.0,1,1200,5,12.0,80,1,0,0,0,0,0,0,0,Midtown East
5837,3088,0.0,1,565,13,15.0,1,1,0,0,0,0,0,0,0,Upper East Side
2275,7500,2.0,2,1287,5,2.0,110,0,1,1,1,1,1,0,1,Flatiron
1707,3775,1.0,1,660,2,16.0,120,1,0,0,0,0,0,0,0,Financial District
1702,4500,1.0,1,1052,7,10.0,16,0,0,0,0,0,0,0,0,Upper West Side
3810,8100,2.0,2,1565,5,26.0,37,1,0,0,0,0,0,0,0,Upper East Side
9661,3276,0.0,1,557,4,8.0,47,1,0,1,1,0,1,0,0,Financial District
8356,2650,0.5,1,600,4,4.0,52,0,0,0,0,0,0,0,0,Midtown West
6453,1995,1.0,1,475,8,5.0,91,0,0,0,0,0,0,0,0,Upper East Side
8797,13250,2.0,2,1576,5,3.0,2,0,0,0,0,0,0,0,0,Chelsea
10805,3225,1.0,1,684,2,4.0,90,1,1,1,1,1,1,0,1,Financial District
122,6900,1.0,1,1000,1,2.0,109,0,0,0,0,0,0,0,0,West Village
1427,7500,2.0,2,1700,1,3.0,95,0,0,0,0,0,1,0,0,Tribeca
4139,3650,1.0,1,800,5,12.0,30,0,0,1,1,1,0,0,1,Midtown East
6451,13800,2.0,2,1410,43,22.0,8,0,0,0,0,1,1,0,0,Battery Park City
10077,3200,0.0,1,515,0,9.0,87,0,0,0,1,1,0,0,0,Financial District
9381,2630,0.0,1,529,7,10.0,29,1,0,0,0,0,1,0,0,Upper West Side
6117,2245,0.0,1,600,7,11.0,9,0,0,0,0,0,0,0,0,Central Harlem
2091,2450,1.0,1,650,4,4.0,116,0,0,0,0,0,0,0,0,Midtown East
2817,3500,1.0,1,840,2,6.0,13,0,0,0,0,1,1,0,0,Financial District
4017,4300,1.0,1,650,2,10.0,89,1,1,1,1,1,1,0,0,Midtown
3431,2550,1.0,1,550,2,3.0,96,0,0,0,0,0,0,0,0,Greenwich Village
1158,3095,0.0,1,570,4,26.0,15,0,0,0,0,0,0,0,0,Midtown
3077,3600,1.0,1,629,7,24.0,39,1,0,1,1,0,1,0,0,Midtown East
4842,2700,1.0,1,550,4,1.0,106,0,0,0,0,0,0,0,0,Upper West Side
545,7246,2.0,2,1080,1,8.0,89,1,0,0,0,0,0,0,0,Upper West Side
8156,2400,0.0,1,500,8,3.0,29,0,0,0,1,0,1,1,0,Upper East Side
11317,2250,0.0,1,400,4,3.0,96,1,0,0,1,1,1,0,1,Upper East Side
10811,2800,2.0,1,600,5,3.0,116,0,0,0,0,0,0,0,0,Lower East Side
5398,2390,0.0,1,505,1,6.0,75,0,0,1,0,0,0,0,0,Upper West Side
10226,3300,0.0,1,615,2,21.0,38,0,0,0,1,1,0,0,0,Midtown West
7091,7950,2.0,2,1487,9,35.0,15,1,0,1,0,1,1,0,0,Midtown East
7216,2700,0.0,1,575,6,2.0,53,0,0,1,1,1,1,0,1,Midtown East
3993,7556,3.0,3,1967,16,3.0,65,1,0,1,1,1,0,0,1,Upper East Side
7534,7995,2.0,2,868,3,6.0,115,0,0,0,0,0,0,0,0,Soho
7626,4175,1.0,1,707,2,4.0,13,1,0,0,0,0,0,0,0,Lower East Side
3927,7250,2.0,2,1127,2,25.0,10,0,0,0,0,1,0,0,0,Chelsea
8672,2375,1.0,1,600,9,1.0,59,0,0,0,0,0,0,0,0,Upper East Side
9845,5500,2.0,2,1078,2,14.0,25,1,0,0,1,1,1,0,1,Upper East Side
563,7550,2.0,2,1510,5,6.0,2,0,0,0,0,0,0,0,0,Tribeca
7393,2850,0.0,1,579,1,22.0,104,1,0,0,0,0,0,0,0,Midtown South
3582,4300,2.0,1,896,1,2.0,75,0,0,0,1,1,0,0,1,Upper West Side
1713,5275,1.0,1,688,3,15.0,11,1,0,0,0,0,0,0,0,Flatiron
2315,1900,0.0,1,300,3,4.0,116,0,0,1,1,1,1,0,0,Upper West Side
4898,3795,1.0,1,862,4,9.0,108,1,0,0,0,0,0,0,0,Financial District
4908,4795,3.0,2,1000,1,7.0,12,0,0,1,0,1,1,0,0,Financial District
8556,5000,1.0,1,836,2,5.0,10,1,0,0,0,0,0,1,0,Chelsea
9664,5758,2.0,2,1079,4,11.0,47,1,0,0,0,0,0,0,0,Financial District
735,6300,1.0,2,1000,4,36.0,33,0,0,0,1,0,0,0,0,Midtown
7509,2495,0.0,1,500,2,1.0,56,0,0,0,1,1,0,0,0,Greenwich Village
4348,3795,1.0,1,688,0,15.0,87,0,0,0,0,0,0,0,0,Financial District
10419,4995,2.0,2,1779,4,1.0,96,0,0,0,1,1,0,1,0,Financial District
1522,6115,2.0,2,1033,8,20.0,16,1,1,0,1,1,0,0,0,Midtown East
3801,2365,0.0,1,400,2,3.0,91,0,0,0,0,0,0,0,0,East Village
9022,5020,2.0,2,962,10,7.0,16,1,0,0,0,0,0,0,0,Midtown West
7203,5651,2.0,2,1022,4,18.0,47,1,0,0,0,0,0,0,0,Financial District
435,7700,3.0,3,1400,4,10.0,27,0,1,1,1,1,1,0,0,Upper East Side
2199,3575,1.0,1,591,6,8.0,113,1,0,1,0,1,1,0,0,Upper West Side
1616,4600,2.0,1,1100,9,6.0,81,1,0,1,1,1,0,0,1,Upper East Side
1249,3700,1.0,1,892,16,8.0,65,0,0,0,1,1,0,0,0,Upper East Side
5249,7450,2.0,1,1000,3,3.0,61,0,0,0,0,0,0,0,0,Nolita
5111,4625,1.0,1,750,6,18.0,11,1,0,1,1,0,1,0,1,Battery Park City
879,4725,1.0,1,715,2,5.0,17,1,0,0,0,0,0,0,0,Flatiron
10554,3162,1.0,1,812,5,5.0,52,1,0,0,0,0,0,0,0,Upper East Side
1961,3000,1.0,1,894,7,11.0,9,0,0,0,0,0,0,1,0,Central Harlem
3933,4720,1.0,1,691,4,4.0,2,1,0,0,0,0,0,0,0,Upper West Side
3892,4700,1.0,1,651,4,32.0,16,1,0,0,0,0,0,0,0,Chelsea
2670,11000,4.0,3,2127,4,14.0,10,0,0,0,0,0,0,0,0,Upper West Side
9796,2500,0.0,1,550,5,11.0,52,1,0,0,0,1,0,0,0,Upper East Side
10456,3495,1.0,1,750,3,6.0,51,0,0,0,0,0,0,0,0,Upper East Side
9561,3990,1.0,1,700,2,15.0,9,1,0,0,0,0,0,0,0,Financial District
6038,4200,1.0,1,650,1,20.0,31,0,0,0,1,0,0,0,0,Flatiron
11184,2000,1.0,1,850,2,5.0,106,1,0,0,0,0,0,0,0,Upper West Side
10512,3600,0.0,1,650,10,8.0,0,1,0,0,0,0,0,0,0,Midtown West
3455,7000,2.0,2,1329,8,26.0,9,0,0,1,0,1,1,1,0,Upper West Side
387,6000,1.0,1,1100,6,25.0,48,0,1,0,1,1,0,0,1,Midtown East
11203,2850,1.0,1,600,0,12.0,48,0,1,0,1,1,0,0,1,Midtown
2123,7800,2.0,2,1800,2,11.0,75,0,0,0,1,1,0,0,0,Central Park South
8758,10000,3.0,2,1935,1,9.0,29,1,0,0,0,0,0,0,0,Tribeca
2737,4300,1.0,1,832,10,21.0,53,1,0,0,0,0,0,0,0,Upper East Side
2451,15750,4.0,3,2500,3,2.0,116,0,0,0,0,0,0,0,0,Upper West Side
3870,12500,3.0,3,1866,7,43.0,6,0,1,0,1,1,1,0,0,Midtown South
10799,5000,1.0,1,631,2,32.0,11,0,0,0,1,1,1,0,0,Midtown
10197,2100,0.0,1,400,6,3.0,101,0,0,0,0,0,0,0,0,Upper East Side
9716,2900,1.0,1,724,10,21.0,7,0,0,0,0,0,0,0,0,Midtown West
2622,2895,0.0,1,355,9,4.0,0,1,0,0,0,0,0,0,0,Midtown East
4882,3450,1.0,1,828,5,20.0,86,0,0,0,1,1,0,0,1,Upper West Side
7310,9400,3.0,3,2010,4,22.0,31,0,0,0,1,1,0,0,1,Midtown East
6091,1950,1.0,1,600,14,2.0,106,0,0,0,0,0,0,0,0,Upper East Side
3188,2050,1.0,1,400,6,2.0,101,0,0,0,0,0,0,0,0,Chinatown
1390,3500,2.0,2,756,17,3.0,15,0,0,0,0,0,0,0,0,East Village
1950,3100,0.0,1,600,1,22.0,88,0,1,0,0,0,0,0,0,Financial District
6966,7995,2.0,2,1200,2,3.0,124,0,0,0,0,0,0,0,0,West Village
6852,3800,1.0,1,750,5,5.0,87,0,0,0,0,0,0,0,0,Chelsea
11148,4269,2.0,1,1013,2,9.0,48,1,0,0,0,0,0,0,0,Upper West Side
9569,3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side
11261,2850,0.0,1,600,2,5.0,56,0,0,0,0,0,0,0,0,Greenwich Village
3179,4895,2.0,2,1000,1,5.0,24,1,0,0,1,0,0,0,0,Upper East Side
2456,3600,1.0,1,800,4,9.0,85,1,0,1,1,1,0,0,1,Financial District
228,3100,0.0,1,597,3,5.0,10,1,0,1,1,1,0,0,1,Upper West Side
3795,3300,1.0,1,800,3,3.0,116,0,0,0,0,0,0,0,0,Upper West Side
2664,2900,0.0,1,550,2,7.0,84,0,0,0,0,0,0,0,0,Midtown West
6157,3575,1.0,1,685,9,4.0,15,1,0,0,0,0,0,0,0,Midtown East
7279,3300,1.0,1,753,6,28.0,30,0,0,0,0,0,0,0,0,Upper East Side
4286,2600,0.0,1,620,10,6.0,18,0,0,0,0,0,0,0,0,Upper East Side
4095,6995,3.0,2,1265,1,19.0,4,0,0,0,0,0,0,0,0,Central Harlem
4747,5400,1.0,1,910,3,9.0,52,1,0,0,0,0,0,0,0,Tribeca
10252,8500,3.0,3,1650,6,10.0,36,1,0,0,1,1,1,0,1,Upper East Side
10759,2725,0.0,1,600,3,12.0,51,0,0,1,1,1,0,0,1,Midtown
440,5000,1.0,1,860,1,5.0,51,0,0,0,0,0,0,0,0,Greenwich Village
275,9900,2.0,2,1557,5,17.0,12,0,0,1,0,0,1,0,0,Upper West Side
10391,1950,0.0,1,500,8,3.0,132,0,0,0,0,0,0,0,0,Upper East Side
707,3200,1.0,1,615,2,14.0,9,0,1,0,1,1,0,0,1,Midtown West
1226,7100,1.0,1,1250,2,4.0,1,1,0,0,0,0,0,0,0,Tribeca
5819,3450,1.0,1,747,2,8.0,90,1,0,0,0,0,0,0,0,Financial District
4728,7000,1.0,1,936,2,11.0,1,1,0,0,0,0,0,0,0,Flatiron
7167,4300,1.0,1,760,4,18.0,9,0,0,1,1,1,1,0,1,Midtown East
6190,3995,1.5,1,900,12,24.0,36,1,0,0,0,1,1,0,0,Upper East Side
10361,6189,2.0,2,963,4,12.0,19,1,0,0,0,0,0,0,0,Upper West Side
2063,2750,2.0,1,800,4,1.0,96,0,0,0,0,0,0,0,0,Upper East Side
7884,3295,0.0,1,540,3,43.0,13,1,0,0,1,1,0,0,1,Midtown
10726,3665,2.0,2,850,6,3.0,106,0,0,0,0,0,0,0,0,Upper West Side
842,5600,1.0,1,900,1,25.0,11,0,0,1,0,0,1,0,0,Midtown
1580,11500,3.0,2,2218,1,2.0,15,0,0,0,1,0,0,0,1,Chelsea
7607,3700,0.0,1,434,3,26.0,6,1,0,0,0,0,0,0,0,Chelsea
2384,11500,3.0,3,1600,7,7.0,14,1,0,0,0,0,0,0,0,Battery Park City
1116,4000,1.0,1,670,1,9.0,28,0,1,1,1,1,0,0,1,Gramercy Park
9570,3100,2.0,1,1000,4,5.0,91,0,0,0,0,0,0,0,0,Upper West Side
495,4500,1.0,1,850,10,22.0,30,0,0,0,0,0,0,0,0,Midtown East
6454,3200,1.0,1,735,7,7.0,43,1,0,0,1,1,1,0,0,Upper West Side
8429,10000,2.0,2,1251,0,24.0,2,0,0,0,0,0,0,0,0,Flatiron
11282,6850,2.0,2,1200,2,4.0,116,0,1,1,1,0,1,1,0,Nolita
2899,2650,0.0,1,521,3,7.0,15,1,0,0,0,0,0,0,0,Upper West Side
3184,3850,1.0,1,650,2,5.0,106,1,0,0,0,0,0,0,0,Flatiron
243,12500,3.0,3,2124,6,6.0,102,0,0,0,1,1,1,0,1,Chelsea
4583,2650,0.0,1,403,2,4.0,28,0,0,0,1,0,0,0,1,Midtown West
2654,3300,1.0,1,641,6,11.0,37,0,1,0,1,1,0,0,0,Midtown East
1104,2950,0.0,1,526,4,36.0,12,0,0,0,0,0,0,0,0,Midtown South
3485,3480,2.0,2,1227,8,5.0,9,0,0,1,0,0,1,0,0,East Harlem
1663,4167,1.0,2,726,5,12.0,52,1,0,0,0,0,0,0,0,Upper East Side
8001,4550,2.0,2,1300,3,11.0,86,0,0,0,0,0,1,0,0,Upper West Side
6722,15000,3.0,3,2245,6,19.0,16,1,1,0,1,1,0,0,1,Midtown East
4969,3050,0.0,1,590,3,27.0,29,1,0,0,0,0,0,0,0,Financial District
7259,3600,1.0,1,650,3,17.0,31,0,0,0,1,0,0,0,0,Midtown East
8593,4300,0.0,1,611,2,11.0,1,1,0,0,0,0,0,0,0,Tribeca
746,2763,0.0,1,487,4,14.0,47,1,0,0,0,0,0,0,0,Financial District
5431,5250,2.0,2,1198,4,9.0,7,1,0,0,0,0,0,0,0,Upper West Side
11292,4500,1.0,1,786,6,12.0,28,0,0,0,1,1,0,0,1,Upper West Side
4370,7999,2.0,2,1911,2,5.0,86,0,1,1,1,1,1,0,1,Tribeca
8665,4442,1.0,1,558,3,9.0,16,1,0,0,0,0,0,0,0,Chelsea
607,8000,1.0,2,1238,2,23.0,43,0,0,0,0,0,0,0,0,Midtown
6691,4700,2.0,2,1002,6,27.0,28,1,0,0,0,0,0,0,0,Midtown East
9000,7250,1.0,1,758,3,4.0,3,0,0,0,0,0,0,0,0,Greenwich Village
10268,9500,3.0,3,1698,43,19.0,10,1,1,1,0,1,0,0,0,Battery Park City
8975,1925,0.0,1,425,3,2.0,90,0,0,0,0,0,0,0,0,Upper West Side
8635,9167,2.0,2,1488,1,6.0,90,0,0,1,0,0,1,0,0,Chelsea
8765,2500,0.0,1,500,3,2.0,116,0,0,0,1,0,0,0,0,Upper East Side
9936,3195,1.0,1,615,2,4.0,9,1,0,1,0,0,0,0,1,Midtown West
10652,3350,0.0,1,562,2,4.0,0,1,0,0,0,0,0,0,0,Midtown East
6638,3995,1.0,1,924,7,2.0,52,1,0,1,0,1,0,0,1,Midtown East
7560,3999,1.0,1,500,3,2.0,106,0,0,0,0,0,0,0,0,Soho
3871,3950,1.0,1,805,7,8.0,12,1,0,0,0,0,0,0,0,Upper West Side
